X,Y,objectid,arc_,streetcl_,streetcl_i,node_id,int_id,update_,intersecti,x_coord,y_coord
-8365186.79573156,4865135.60760491,8295,,,,14496,14496,1998/06/29 00:00:00+00,N 9TH ST & W SOMERSET ST,,
-8365076.54739625,4865116.78967299,8296,,,,14506,14506,1998/06/29 00:00:00+00,N 8TH ST & W SOMERSET ST,,
-8365115.63040045,4864885.12647946,8297,,,,14722,14722,1998/06/29 00:00:00+00,N 8TH ST & W LEHIGH AVE,,
-8365153.77899807,4864654.75844919,8298,,,,14958,14958,1998/06/30 00:00:00+00,N 8TH ST & W HUNTINGDON ST,,
-8365209.37367264,4864664.51858716,8299,,,,14952,14952,1998/06/30 00:00:00+00,N DARIEN ST & W HUNTINGDON ST,,
-8365351.88399781,4864688.72068468,8300,,,,14926,14926,1998/06/26 00:00:00+00,W HUNTINGDON ST & N HUTCHINSON ST,,
-8365044.00087708,4864873.09873438,8301,,,,14734,14734,1998/06/30 00:00:00+00,N FRANKLIN ST & W LEHIGH AVE,,
-8365083.15304695,4864643.13250071,8302,,,,14966,14966,1998/06/30 00:00:00+00,N FRANKLIN ST & W HUNTINGDON ST,,
-8364919.33415477,4864615.54597674,8303,,,,14990,14990,1998/06/30 00:00:00+00,W HUNTINGDON ST & N MARSHALL ST,,
-8364827.46720144,4864600.17656085,8304,,,,15005,15005,1998/06/30 00:00:00+00,N 6TH ST & W HUNTINGDON ST,,
-8364910.2962278,4864666.93929233,8305,,,,14939,14939,1998/06/30 00:00:00+00,W HAROLD ST & N MARSHALL ST,,
-8364858.76445387,4864658.93409234,8306,,,,14948,14948,1998/06/30 00:00:00+00,W HAROLD ST & N WENDLE ST,,
-8364891.74770407,4864780.58733662,8307,,,,14819,14819,1998/06/30 00:00:00+00,N MARSHALL ST & W OAKDALE ST,,
-8364973.14099198,4864861.10390822,8308,,,,14741,14741,1998/06/30 00:00:00+00,N 7TH ST & W LEHIGH AVE,,
-8365011.04834392,4864630.90909985,8309,,,,14983,14983,1998/06/30 00:00:00+00,N 7TH ST & W HUNTINGDON ST,,
-8364838.74009901,4864770.53434526,8310,,,,14826,14826,1998/06/30 00:00:00+00,W OAKDALE ST & N WENDLE ST,,
-8364880.59218142,4864846.49514346,8311,,,,14751,14751,1998/06/30 00:00:00+00,W LEHIGH AVE & N MARSHALL ST,,
-8364933.80678322,4865091.88027238,8312,,,,14519,14519,1998/06/29 00:00:00+00,N 7TH ST & W SOMERSET ST,,
-8364788.77011861,4864831.02572667,8313,,,,14766,14766,1998/06/30 00:00:00+00,N 6TH ST & W LEHIGH AVE,,
-8364715.05849756,4864818.2986725,8314,,,,14776,14776,1998/06/30 00:00:00+00,N FAIRHILL ST & W LEHIGH AVE,,
-8364923.69451822,4865152.65279833,8315,,,,14469,14469,1998/06/29 00:00:00+00,N 7TH ST & W RUSH ST,,
-8364832.67443435,4865137.90512003,8316,,,,14481,14481,1998/06/29 00:00:00+00,N MARSHALL ST & W RUSH ST,,
-8364897.66848342,4865309.46714629,8317,,,,14310,14310,1998/06/29 00:00:00+00,N 7TH ST & W CAMBRIA ST,,
-8364968.95625896,4865321.05983112,8318,,,,14303,14303,1998/06/30 00:00:00+00,W CAMBRIA ST & N FRANKLIN ST,,
-8365005.73815918,4865104.52715665,8319,,,,14515,14515,1998/06/29 00:00:00+00,N FRANKLIN ST & W SOMERSET ST,,
-8365041.15483509,4865333.15725467,8320,,,,14293,14293,1998/06/30 00:00:00+00,N 8TH ST & W CAMBRIA ST,,
-8364805.20983009,4865293.52462722,8321,,,,14323,14323,1998/06/29 00:00:00+00,W CAMBRIA ST & N MARSHALL ST,,
-8364750.60528176,4865061.55605884,8322,,,,14550,14550,1998/06/30 00:00:00+00,N 6TH ST & W SOMERSET ST,,
-8364676.94304888,4865048.65279647,8323,,,,14556,14556,1998/06/30 00:00:00+00,N FAIRHILL ST & W SOMERSET ST,,
-8364642.90279891,4864806.44333929,8324,,,,14785,14785,1998/06/30 00:00:00+00,W LEHIGH AVE & N REESE ST,,
-8364672.39219495,4864702.13902373,8325,,,,14897,14897,1998/06/30 00:00:00+00,N REESE ST & CUL DE SAC SOUTH,,
-8364363.29978853,4864759.602769,8326,,,,14815,14815,1998/06/30 00:00:00+00,N 4TH ST & W LEHIGH AVE,,
-8364306.71563999,4864750.36458928,8327,,,,14820,14820,1998/06/30 00:00:00+00,W LEHIGH AVE & N ORIANNA ST,,
-8364568.77637204,4864793.75852023,8328,,,,14791,14791,1998/06/30 00:00:00+00,N 5TH ST & W LEHIGH AVE,,
-8364464.51308307,4864776.70798234,8329,,,,14801,14801,1998/06/30 00:00:00+00,N LAWRENCE ST & W LEHIGH AVE,,
-8364514.33980269,4864785.28057086,8330,,,,14795,14795,1998/06/30 00:00:00+00,W LEHIGH AVE & N ORKNEY ST,,
-8364474.12848262,4865014.67634656,8331,,,,14585,14585,1998/06/30 00:00:00+00,N ORKNEY ST & W SOMERSET ST,,
-8364426.10904825,4865007.00477572,8332,,,,14591,14591,1998/06/30 00:00:00+00,N LAWRENCE ST & W SOMERSET ST,,
-8364324.10731002,4864989.90895159,8333,,,,14601,14601,1998/06/30 00:00:00+00,N 4TH ST & W SOMERSET ST,,
-8364530.23364719,4865024.08546353,8334,,,,14580,14580,1998/06/30 00:00:00+00,N 5TH ST & W SOMERSET ST,,
-8364604.42467845,4865036.37810201,8335,,,,14569,14569,1998/06/30 00:00:00+00,N REESE ST & W SOMERSET ST,,
-8364375.22624189,4864998.16834439,8336,,,,14598,14598,1998/06/30 00:00:00+00,N LEITHGOW ST & W SOMERSET ST,,
-8365675.63628935,4865440.4348829,8337,,,,14199,14199,1998/06/30 00:00:00+00,N 12TH ST & W CAMBRIA ST,,
-8365763.39155513,4865455.71211314,8338,,,,14193,14193,1998/06/30 00:00:00+00,N CAMAC ST & W CAMBRIA ST,,
-8365729.88439355,4865656.90016443,8339,,,,13996,13996,1998/06/30 00:00:00+00,N CAMAC ST & W GLENWOOD AVE,,
-8365639.78676683,4865657.15407257,8340,,,,13984,13984,1998/06/30 00:00:00+00,N 12TH ST & W INDIANA AVE,,
-8365649.32150506,4865695.76841144,8341,,,,13954,13954,1998/06/30 00:00:00+00,N 12TH ST & W GLENWOOD AVE,,
-8365527.14855667,4865638.61946489,8342,,,,13998,13998,1998/06/30 00:00:00+00,W INDIANA AVE & N MARVINE ST,,
-8365526.91265119,4865755.9904863,8343,,,,13868,13868,1998/06/30 00:00:00+00,W GLENWOOD AVE & N MARVINE ST,,
-8365344.01299075,4865751.85941815,8344,,,,13860,13860,1998/06/30 00:00:00+00,GERMANTOWN AVE & N WARNOCK ST,,
-8365405.53454546,4865618.7867664,8345,,,,14014,14014,1998/06/30 00:00:00+00,W INDIANA AVE & N WARNOCK ST,,
-8365296.07254569,4865598.87737339,8346,,,,14028,14028,1998/06/30 00:00:00+00,N 10TH ST & GERMANTOWN AVE,,
-8365252.04961934,4865815.84317469,8347,,,,13774,13774,1998/07/01 00:00:00+00,N 10TH ST & W CLEARFIELD ST,,
-8365435.28092208,4865800.70709765,8348,,,,13802,13802,1998/06/30 00:00:00+00,N 11TH ST & W GLENWOOD AVE,,
-8365463.78061604,4865628.44351194,8349,,,,14006,14006,1998/06/30 00:00:00+00,N 11TH ST & W INDIANA AVE,,
-8365474.26199472,4865567.86706651,8350,,,,14061,14061,1998/06/30 00:00:00+00,N 11TH ST & W STELLA ST,,
-8365239.088244,4865895.47278126,8351,,,,13706,13706,1998/07/01 00:00:00+00,N 10TH ST & W GLENWOOD AVE,,
-8365370.96253143,4865833.22515313,8352,,,,13764,13764,1998/07/02 00:00:00+00,GERMANTOWN AVE & W GLENWOOD AVE,,
-8365305.70049408,4865539.52533526,8353,,,,14088,14088,1998/06/30 00:00:00+00,GERMANTOWN AVE & W STELLA ST,,
-8365482.15452715,4865518.84827555,8354,,,,14113,14113,1998/06/30 00:00:00+00,N 11TH ST & W ORLEANS ST,,
-8365489.78503516,4865470.28192656,8355,,,,14159,14159,1998/06/30 00:00:00+00,N 11TH ST & W MONMOUTH ST,,
-8365314.70023641,4865491.17836215,8356,,,,14134,14134,1998/06/30 00:00:00+00,GERMANTOWN AVE & W ORLEANS ST,,
-8365324.10285792,4865442.52919394,8357,,,,14191,14191,1998/06/30 00:00:00+00,GERMANTOWN AVE & W MONMOUTH ST,,
-8365030.32305305,4865400.57878245,8358,,,,14221,14221,1998/06/30 00:00:00+00,N 8TH ST & W BIRCH ST,,
-8365020.94303732,4865453.10335856,8359,,,,14165,14165,1998/06/30 00:00:00+00,N 8TH ST & W STELLA ST,,
-8365129.75738778,4865472.39726428,8360,,,,14146,14146,1998/06/30 00:00:00+00,N 9TH ST & W STELLA ST,,
-8365138.14950137,4865419.60599416,8361,,,,14203,14203,1998/06/30 00:00:00+00,N 9TH ST & W BIRCH ST,,
-8365004.91846672,4865550.62364455,8362,,,,14069,14069,1998/06/30 00:00:00+00,N 8TH ST & W INDIANA AVE,,
-8365114.23695962,4865569.41682295,8363,,,,14050,14050,1998/06/30 00:00:00+00,N 9TH ST & W INDIANA AVE,,
-8365059.10515476,4865560.10941344,8364,,,,14058,14058,1998/06/30 00:00:00+00,N DARIEN ST & W INDIANA AVE,,
-8364932.51410967,4865538.26798454,8365,,,,14080,14080,1998/06/30 00:00:00+00,N FRANKLIN ST & W INDIANA AVE,,
-8365226.04880671,4865588.70791178,8366,,,,14034,14034,1998/06/30 00:00:00+00,N HUTCHINSON ST & W INDIANA AVE,,
-8365176.96955319,4865580.29303272,8367,,,,14044,14044,1998/06/30 00:00:00+00,W INDIANA AVE & N PERCY ST,,
-8364861.08437965,4865526.68775556,8368,,,,14090,14090,1998/06/30 00:00:00+00,N 7TH ST & W INDIANA AVE,,
-8364769.54224575,4865510.40688581,8369,,,,14102,14102,1998/06/30 00:00:00+00,W INDIANA AVE & N MARSHALL ST,,
-8364676.69392794,4865495.23832859,8370,,,,14112,14112,1998/06/30 00:00:00+00,N 6TH ST & W INDIANA AVE,,
-8364603.95898487,4865482.40673846,8371,,,,14120,14120,1998/06/30 00:00:00+00,N FAIRHILL ST & W INDIANA AVE,,
-8364531.8022257,4865470.39436252,8372,,,,14130,14130,1998/06/30 00:00:00+00,W INDIANA AVE & N REESE ST,,
-8364457.64792405,4865458.47678061,8373,,,,14139,14139,1998/06/30 00:00:00+00,N 5TH ST & W INDIANA AVE,,
-8364401.39902445,4865448.78677834,8374,,,,14149,14149,1998/06/30 00:00:00+00,W INDIANA AVE & N ORKNEY ST,,
-8364354.17533644,4865440.44415133,8375,,,,14152,14152,1998/06/30 00:00:00+00,W INDIANA AVE & N LAWRENCE ST,,
-8364302.80941849,4865431.9782573,8376,,,,14164,14164,1998/06/30 00:00:00+00,W INDIANA AVE & N LEITHGOW ST,,
-8364713.3497889,4865278.36936884,8377,,,,14337,14337,1998/06/30 00:00:00+00,N 6TH ST & W CAMBRIA ST,,
-8364639.98324112,4865265.78280985,8378,,,,14346,14346,1998/06/30 00:00:00+00,W CAMBRIA ST & N FAIRHILL ST,,
-8364567.99027434,4865253.54456391,8379,,,,14355,14355,1998/06/30 00:00:00+00,W CAMBRIA ST & N REESE ST,,
-8364493.3938013,4865240.9976834,8380,,,,14364,14364,1998/06/30 00:00:00+00,N 5TH ST & W CAMBRIA ST,,
-8364389.59025194,4865223.8810601,8381,,,,14377,14377,1998/06/30 00:00:00+00,W CAMBRIA ST & N LAWRENCE ST,,
-8364438.67684222,4865231.50727177,8382,,,,14373,14373,1998/06/30 00:00:00+00,W CAMBRIA ST & N ORKNEY ST,,
-8364339.15775367,4865214.9811872,8383,,,,14387,14387,1998/06/30 00:00:00+00,W CAMBRIA ST & N LEITHGOW ST,,
-8364287.48087474,4865206.6598573,8384,,,,14395,14395,1998/06/30 00:00:00+00,N 4TH ST & W CAMBRIA ST,,
-8364232.45365403,4865197.31460922,8385,,,,14404,14404,1998/06/30 00:00:00+00,W CAMBRIA ST & N ORIANNA ST,,
-8364050.25900588,4865166.06515665,8386,,,,14436,14436,1998/07/01 00:00:00+00,N AMERICAN ST & W CAMBRIA ST,,
-8364049.20825337,4865269.21075636,8387,,,,14332,14332,1998/06/30 00:00:00+00,N AMERICAN ST & W BIRCH ST,,
-8364159.15790452,4865286.59190914,8388,,,,14313,14313,1998/06/30 00:00:00+00,N 3RD ST & W BIRCH ST,,
-8364175.86807571,4865188.13684604,8389,,,,14416,14416,1998/06/30 00:00:00+00,N 3RD ST & W CAMBRIA ST,,
-8364046.92371688,4865388.36059365,8390,,,,14206,14206,1998/06/30 00:00:00+00,N AMERICAN ST & W INDIANA AVE,,
-8364047.16337932,4865328.06605206,8391,,,,14264,14264,1998/06/30 00:00:00+00,N AMERICAN ST & W STELLA ST,,
-8364149.58511732,4865345.53008697,8392,,,,14253,14253,1998/06/30 00:00:00+00,N 3RD ST & W STELLA ST,,
-8364251.74571881,4865423.58863152,8393,,,,14172,14172,1998/06/30 00:00:00+00,N 4TH ST & W INDIANA AVE,,
-8364195.65825491,4865413.52638917,8394,,,,14186,14186,1998/06/30 00:00:00+00,W INDIANA AVE & N ORIANNA ST,,
-8364140.08486181,4865404.31795628,8395,,,,14192,14192,1998/06/30 00:00:00+00,N 3RD ST & W INDIANA AVE,,
-8363807.27837441,4865348.55235779,8396,,,,14233,14233,1998/06/30 00:00:00+00,W INDIANA AVE & PALETHORP ST,,
-8363928.34693843,4865369.60412826,8397,,,,14219,14219,1998/06/30 00:00:00+00,W INDIANA AVE & N PHILIP ST,,
-8363968.53905184,4865152.25793697,8398,,,,14441,14441,1998/06/30 00:00:00+00,W CAMBRIA ST & N PHILIP ST,,
-8363867.28730631,4865357.65789599,8399,,,,14227,14227,1998/06/30 00:00:00+00,N 2ND ST & W INDIANA AVE,,
-8363910.00269888,4865467.54723133,8400,,,,14114,14114,1998/06/30 00:00:00+00,W GURNEY ST & N PHILIP ST,,
-8363856.33615775,4865436.10417887,8401,,,,14140,14140,1998/06/30 00:00:00+00,N 2ND ST & W GURNEY ST,,
-8365140.33735729,4865796.35753608,8402,,,,13790,13790,1998/07/01 00:00:00+00,W CLEARFIELD ST & N PERCY ST,,
-8365077.39633043,4865786.04479919,8403,,,,13807,13807,1998/07/01 00:00:00+00,N 9TH ST & W CLEARFIELD ST,,
-8365022.68848011,4865776.68097317,8404,,,,13821,13821,1998/07/01 00:00:00+00,W CLEARFIELD ST & N DARIEN ST,,
-8364968.09978709,4865767.05929708,8405,,,,13832,13832,1998/07/01 00:00:00+00,N 8TH ST & W CLEARFIELD ST,,
-8364896.8976804,4865754.89172178,8406,,,,13844,13844,1998/07/01 00:00:00+00,W CLEARFIELD ST & N FRANKLIN ST,,
-8364825.836015,4865743.19193553,8407,,,,13853,13853,1998/07/01 00:00:00+00,N 7TH ST & W CLEARFIELD ST,,
-8364835.00056128,4865685.39523842,8408,,,,13924,13924,1998/07/01 00:00:00+00,N 7TH ST & W MAYFIELD ST,,
-8364742.78975257,4865671.05725156,8409,,,,13941,13941,1998/07/01 00:00:00+00,N MARSHALL ST & W MAYFIELD ST,,
-8364650.91062277,4865657.61635763,8410,,,,13955,13955,1998/07/01 00:00:00+00,N 6TH ST & W MAYFIELD ST,,
-8364733.60873423,4865727.40466794,8411,,,,13870,13870,1998/07/01 00:00:00+00,W CLEARFIELD ST & N MARSHALL ST,,
-8364760.12796988,4865731.97696523,8412,,,,13866,13866,1998/07/01 00:00:00+00,W CLEARFIELD ST & N SHERIDAN ST,,
-8364640.92583226,4865712.05553999,8413,,,,13894,13894,1998/07/01 00:00:00+00,N 6TH ST & W CLEARFIELD ST,,
-8364706.30946364,4865723.09093041,8414,,,,13881,13881,1998/07/01 00:00:00+00,W CLEARFIELD ST & N WENDLE ST,,
-8364495.57877452,4865687.1529428,8415,,,,13903,13903,1998/07/01 00:00:00+00,W CLEARFIELD ST & N REESE ST,,
-8364421.78801964,4865674.65582588,8416,,,,13916,13916,1998/07/01 00:00:00+00,N 5TH ST & W CLEARFIELD ST,,
-8364365.9715449,4865664.89921022,8417,,,,13931,13931,1998/07/01 00:00:00+00,W CLEARFIELD ST & N ORKNEY ST,,
-8364317.87830359,4865656.82530212,8418,,,,13939,13939,1998/07/01 00:00:00+00,W CLEARFIELD ST & N LAWRENCE ST,,
-8364266.31826743,4865648.50084883,8419,,,,13946,13946,1998/07/01 00:00:00+00,W CLEARFIELD ST & N LEITHGOW ST,,
-8364215.4877284,4865639.61909942,8420,,,,13962,13962,1998/07/01 00:00:00+00,N 4TH ST & W CLEARFIELD ST,,
-8364163.84687613,4865605.30093386,8421,,,,13990,13990,1998/06/30 00:00:00+00,W GURNEY ST & N ORIANNA ST,,
-8364113.40235002,4865566.8668031,8422,,,,14023,14023,1998/06/30 00:00:00+00,N 3RD ST & W GURNEY ST,,
-8364130.14487531,4865460.48332516,8423,,,,14129,14129,1998/06/30 00:00:00+00,N 3RD ST & W MAYFIELD ST,,
-8364058.2974214,4865449.32533993,8424,,,,14136,14136,1998/06/30 00:00:00+00,W MAYFIELD ST & DEAD END EAST,,
-8364121.49580124,4865514.13952461,8425,,,,14078,14078,1998/07/01 00:00:00+00,N 3RD ST & W ELKHART ST,,
-8364077.80059444,4865506.17193743,8426,,,,14085,14085,1998/06/30 00:00:00+00,W ELKHART ST & DEAD END EAST,,
-8365190.44346946,4865804.4463749,8427,,,,13782,13782,1998/07/01 00:00:00+00,W CLEARFIELD ST & N HUTCHINSON ST,,
-8365170.71952614,4865928.6855333,8428,,,,13659,13659,1998/07/01 00:00:00+00,W GLENWOOD AVE & N HUTCHINSON ST,,
-8365114.01139559,4865956.56015813,8429,,,,13628,13628,1998/07/01 00:00:00+00,W GLENWOOD AVE & N PERCY ST,,
-8365043.59815077,4865991.24176477,8430,,,,13593,13593,1998/07/01 00:00:00+00,N 9TH ST & W GLENWOOD AVE,,
-8364859.11490594,4865986.40767034,8431,,,,13582,13582,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N FRANKLIN ST,,
-8364919.25828502,4866051.57178289,8432,,,,13515,13515,1998/07/01 00:00:00+00,W ALLEGHENY AVE & W GLENWOOD AVE,,
-8365011.30233908,4866006.18513097,8433,,,,13565,13515,1998/07/01 00:00:00+00,W ALLEGHENY AVE & W GLENWOOD AVE,,
-8364983.76889913,4866006.59842952,8434,,,,13567,13567,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N DARIEN ST,,
-8364602.2340766,4865942.66164528,8435,,,,13627,13627,1998/07/01 00:00:00+00,N 6TH ST & W ALLEGHENY AVE,,
-8364721.43934875,4865961.96692933,8436,,,,13603,13603,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N SHERIDAN ST,,
-8364668.32048015,4865952.98342001,8437,,,,13616,13616,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N WENDLE ST,,
-8364591.55669188,4866012.91249937,8438,,,,13546,13546,1998/07/01 00:00:00+00,N 6TH ST & W TUSCULUM ST,,
-8364545.49300392,4865933.74492806,8439,,,,13631,13631,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N FAIRHILL ST,,
-8364786.81315319,4865973.31151135,8440,,,,13595,13595,1998/07/01 00:00:00+00,N 7TH ST & W ALLEGHENY AVE,,
-8364382.60874511,4865906.27761903,8441,,,,13657,13657,1998/07/01 00:00:00+00,N 5TH ST & W ALLEGHENY AVE,,
-8364572.25482136,4866125.25869673,8442,,,,13447,13447,1998/07/01 00:00:00+00,N 6TH ST & W WILLARD ST,,
-8364514.3255468,4866115.87614644,8443,,,,13453,13453,1998/07/01 00:00:00+00,N FAIRHILL ST & W WILLARD ST,,
-8364463.83351209,4866106.83753253,8444,,,,13464,13464,1998/07/01 00:00:00+00,N RANDOLPH ST & W WILLARD ST,,
-8364412.92561006,4866098.37960564,8445,,,,13471,13471,1998/07/01 00:00:00+00,N REESE ST & W WILLARD ST,,
-8364351.88257242,4866087.92528933,8446,,,,13475,13475,1998/07/01 00:00:00+00,N 5TH ST & W WILLARD ST,,
-8364443.27628192,4865916.23047248,8447,,,,13644,13644,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N REESE ST,,
-8364494.13271629,4865925.72216979,8448,,,,13642,13642,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N RANDOLPH ST,,
-8364062.74400175,4865852.89779487,8449,,,,13693,13693,1998/07/06 00:00:00+00,N 3RD ST & W ALLEGHENY AVE,,
-8365565.10388458,4866103.46108757,8450,,,,13478,13478,1998/07/01 00:00:00+00,N 12TH ST & W ALLEGHENY AVE,,
-8365584.51774433,4865978.11336427,8451,,,,13617,13617,1998/07/01 00:00:00+00,N 12TH ST & W SEDGLEY AVE,,
-8365673.42050015,4865884.62922417,8452,,,,13721,13721,1998/07/01 00:00:00+00,N 12TH ST & W CLEARFIELD ST,,
-8365681.36165839,4865930.76643844,8453,,,,13668,13668,1998/07/01 00:00:00+00,N CAMAC ST & W SEDGLEY AVE,,
-8365440.85411614,4866046.29220764,8454,,,,13541,13494,1998/07/01 00:00:00+00,GERMANTOWN AVE & W SEDGLEY AVE,,
-8365453.84556827,4866087.09583236,8455,,,,13494,13494,1998/07/01 00:00:00+00,W ALLEGHENY AVE & GERMANTOWN AVE,,
-8365840.96162883,4866150.93828813,8456,,,,13448,13448,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N PARK AVE,,
-8365854.98328541,4866064.37717181,8457,,,,13532,13532,1998/07/01 00:00:00+00,N PARK AVE & W WISHART ST,,
-8365862.62449188,4866019.09978846,8458,,,,13574,13574,1998/07/01 00:00:00+00,W LIPPINCOTT ST & N PARK AVE,,
-8365879.07185045,4865919.18951557,8459,,,,13689,13689,1998/07/01 00:00:00+00,W CLEARFIELD ST & N PARK AVE,,
-8365739.3732783,4866134.39777382,8460,,,,13459,13459,1998/07/01 00:00:00+00,N 13TH ST & W ALLEGHENY AVE,,
-8365869.89177092,4865974.81818012,8461,,,,13625,13625,1998/07/01 00:00:00+00,W CLEMENTINE ST & N PARK AVE,,
-8365769.76075798,4865958.35047239,8462,,,,13645,13645,1998/07/01 00:00:00+00,N 13TH ST & W CLEMENTINE ST,,
-8365778.76486048,4865902.83539116,8463,,,,13709,13709,1998/07/01 00:00:00+00,N 13TH ST & W CLEARFIELD ST,,
-8365748.35130875,4865897.48411726,8464,,,,13707,13707,1998/07/01 00:00:00+00,W CLEARFIELD ST & W SEDGLEY AVE,,
-8365891.67379083,4865851.05579818,8465,,,,13758,13758,1998/07/01 00:00:00+00,N PARK AVE & W TORONTO ST,,
-8365894.15283138,4865834.41132787,8466,,,,13771,13771,1998/07/01 00:00:00+00,N PARK AVE & W SEDGLEY AVE,,
-8365762.46021637,4866002.64863777,8467,,,,13591,13591,1998/07/01 00:00:00+00,N 13TH ST & W LIPPINCOTT ST,,
-8365754.88620288,4866047.47327418,8468,,,,13542,13542,1998/07/01 00:00:00+00,N 13TH ST & W WISHART ST,,
-8365651.57909372,4866119.12536214,8469,,,,13472,13472,1998/07/01 00:00:00+00,W ALLEGHENY AVE & N CAMAC ST,,
-8365126.90189367,4866570.4180846,8470,,,,13058,13058,1998/07/01 00:00:00+00,N 10TH ST & W RUSSELL ST,,
-8365018.77237933,4866552.93891485,8471,,,,13076,13076,1998/07/01 00:00:00+00,W RUSSELL ST & DEAD END EAST,,
-8365102.51192541,4866710.52644838,8472,,,,12927,12927,1998/07/01 00:00:00+00,N 10TH ST & W TIOGA ST,,
-8364929.48053989,4866680.65145684,8473,,,,12946,12946,1998/07/02 00:00:00+00,N 9TH ST & W TIOGA ST,,
-8365115.4973055,4866638.0343719,8474,,,,12993,12993,1998/07/01 00:00:00+00,N 10TH ST & W SCHILLER ST,,
-8365056.36888797,4866628.45846066,8475,,,,13007,13007,1998/07/01 00:00:00+00,W SCHILLER ST & DEAD END EAST,,
-8365092.70851644,4866767.79577925,8476,,,,12891,12891,1998/07/01 00:00:00+00,N 10TH ST & DEAD END NORTH,,
-8365315.0721131,4866522.80836881,8477,,,,13091,13091,1998/07/01 00:00:00+00,N 11TH ST & W ONTARIO ST,,
-8365139.28264063,4866493.28423103,8478,,,,13113,13113,1998/07/01 00:00:00+00,N 10TH ST & W ONTARIO ST,,
-8365301.05376693,4866599.67141921,8479,,,,13034,13034,1998/07/01 00:00:00+00,N 11TH ST & W RUSSELL ST,,
-8365290.62130737,4866668.32865381,8480,,,,12964,12943,1998/07/01 00:00:00+00,N 11TH ST & W SCHILLER ST,,
-8365387.75742674,4866628.61101257,8481,,,,13004,13004,1998/07/01 00:00:00+00,GOODMAN ST & RISING SUN AVE,,
-8365341.07217241,4866526.33588449,8482,,,,13089,13089,1998/07/01 00:00:00+00,GOODMAN ST & W ONTARIO ST,,
-8365321.84035192,4866483.80926136,8483,,,,13122,13122,1998/07/02 00:00:00+00,N 11TH ST & GOODMAN ST,,
-8365365.22963301,4866754.91092782,8484,,,,12902,12902,1998/07/01 00:00:00+00,N MARVINE ST & W TIOGA ST,,
-8365278.87836845,4866740.61214838,8485,,,,12909,12909,1998/07/02 00:00:00+00,N 11TH ST & W TIOGA ST,,
-8365468.26936976,4866771.58633201,8486,,,,12895,12895,1998/07/01 00:00:00+00,OLD YORK RD & W TIOGA ST,,
-8365482.45866354,4866691.58600101,8487,,,,12951,12951,1998/07/01 00:00:00+00,OLD YORK RD & W RUSSELL ST,,
-8365615.47283214,4866713.28234569,8488,,,,12937,12937,1998/07/01 00:00:00+00,GERMANTOWN AVE & W RUSSELL ST,,
-8365711.09522955,4867115.23656579,8489,,,,12721,12721,1998/07/01 00:00:00+00,GERMANTOWN AVE & W VICTORIA ST,,
-8365691.91643419,4867033.61167742,8490,,,,12770,12770,1998/07/01 00:00:00+00,GERMANTOWN AVE & W VENANGO ST,,
-8365616.89107577,4867138.10406158,8491,,,,12708,12708,1998/07/01 00:00:00+00,ELDER ST & W VICTORIA ST,,
-8365589.85892865,4867034.19286663,8492,,,,12762,12762,1998/07/01 00:00:00+00,N 13TH ST & ELDER ST,,
-8365592.30849073,4867015.25388978,8493,,,,12777,12777,1998/07/01 00:00:00+00,N 13TH ST & W VENANGO ST,,
-8365525.25295989,4867004.32046024,8494,,,,12781,12781,1998/07/01 00:00:00+00,N CAMAC ST & W VENANGO ST,,
-8365640.71066832,4867353.47176972,8495,,,,12550,12550,1998/07/01 00:00:00+00,W AIRDRIE ST & N PARK AVE,,
-8365655.39085776,4867264.50722597,8496,,,,12611,12611,1998/07/01 00:00:00+00,W ERIE AVE & N PARK AVE,,
-8365689.48401773,4867361.32496208,8497,,,,12544,12544,1998/07/01 00:00:00+00,W AIRDRIE ST & N WATTS ST,,
-8365644.6255787,4867262.70341184,8498,,,,27364,27364,1998/07/01 00:00:00+00,ELDER ST & W ERIE AVE,,
-8365744.20985573,4867041.1288348,8499,,,,12764,12764,1998/07/01 00:00:00+00,W VENANGO ST & N WATTS ST,,
-8365620.94477529,4866846.13227382,8500,,,,12866,12866,2004/03/18 00:00:00+00,N 13TH ST & W ATLANTIC ST,,
-8365630.77529652,4866799.4002567,8501,,,,12885,12866,2004/03/18 00:00:00+00,GERMANTOWN AVE & W TIOGA ST,,
