the_geom,the_geom_webmercator,street,city,state,latitude,longitude,district_number,block,side,lat,lng
0101000020E6100000C0367F9F53CB52C0484E9A3185F64340,0101000020110F00008282FEC085EC5FC1A01A037864855241,S DORRANCE,Philadelphia, PA,39.925939751,-75.176978945,1,700,W/S,39.925939751000044,-75.17697894499997
0101000020E61000002807A327DFC752C0E016D84254FD4340,0101000020110F000099784865A7E65FC15E4ED7A2EF8C5241,CEDAR ST,Philadelphia, PA,39.9791339450001,-75.1229952899999,2,4700,B/S,39.97913394500006,-75.12299528999995
0101000020E6100000DC503C8A3AC952C0F833625774F84340,0101000020110F0000D3A4DA76F5E85FC1A1048AE588875241,S 39TH ST,Philadelphia, PA,39.941050456,-75.1441979969999,2,99,W/S,39.94105045600003,-75.14419799699994
0101000020E6100000D824798DA1CD52C0A004ECC622FA4340,0101000020110F0000A09D04CF6FF05FC127E168BF65895241,S MELVILLE,Philadelphia, PA,39.9541863110001,-75.21298539,2,1300,E/S,39.95418631100006,-75.21298538999997
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,24,600,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,7,500,B/S,39.94993241800006,-75.23514419199995
0101000020E610000084F2BE57B8CF52C06809DDB894F34340,0101000020110F00009B4D1934FCF35FC1AF20614223825241,LINDBERGH BLVD,Philadelphia, PA,39.902976139,-75.2456263889999,31,7300,N/S,39.90297613900003,-75.24562638899994
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,1,2100,B/S,39.94902714700004,-75.24032986499998
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,DELANCEY ST,Philadelphia, PA,39.9554231930001,-75.237089391,5,500,S/S,39.95542319300006,-75.23708939099998
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,S 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,24,2400,B/S,39.94104720000007,-75.14417665499997
0101000020E6100000F84DB1351EC852C0C8DA0CC882FD4340,0101000020110F00000C6D308012E75FC1DD4A7A32238D5241,E YORK ST,Philadelphia, PA,39.9805536330001,-75.1268438559999,25,2500,B/S,39.980553633000056,-75.12684385599994
0101000020E610000050DD26533AC952C018CB944674F84340,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,S 23RD ST,Philadelphia, PA,39.9410484530001,-75.144184864,1,400,E/S,39.941048453000064,-75.14418486399995
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,26,1600,B/S,39.94104745100003,-75.14417829699994
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,24,1300,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,S 03RD ST,Philadelphia, PA,39.9410459480001,-75.144168447,7,800,B/S,39.94104594800007,-75.14416844699997
0101000020E610000044BD002B42C952C028AE6E8548FA4340,0101000020110F0000FA67D36B02E95FC15CD2FA908F895241,NEW ST,Philadelphia, PA,39.955338172,-75.1446635729999,10,300,S/S,39.95533817200004,-75.14466357299995
0101000020E61000003462C61154CF52C00017947125FC4340,0101000020110F00008CEE11E151F35FC1CC9C6708A08B5241,GIRARD AVE,Philadelphia, PA,39.9698926900001,-75.239506191,17,1400,B/S,39.96989269000005,-75.23950619099998
0101000020E61000009496D39621CB52C0E87BF490ADF84340,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,FITZWATER ST,Philadelphia, PA,39.9427968210001,-75.17392512,22,600,B/S,39.94279682100006,-75.17392511999998
0101000020E61000009496D39621CB52C0E87BF490ADF84340,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,FITZWATER ST,Philadelphia, PA,39.9427968210001,-75.17392512,7,200,B/S,39.94279682100006,-75.17392511999998
0101000020E610000024EF56753AC952C0F0017E8372F84340,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,S 18TH ST,Philadelphia, PA,39.940994679,-75.144193015,1,1000,B/S,39.94099467900003,-75.14419301499998
0101000020E61000000C6FD5293AC952C01820F93974F84340,0101000020110F000047141BD3F4E85FC1E7DAF5C488875241,S 11TH ST,Philadelphia, PA,39.94104695,-75.1441750129999,24,1900,B/S,39.94104695000004,-75.14417501299994
0101000020E6100000686CF3223AC952C02841E03774F84340,0101000020110F00009D206AC7F4E85FC10F26A3C288875241,N 9TH ST,Philadelphia, PA,39.9410467000001,-75.144173372,11,5000,E/S,39.94104670000007,-75.14417337199995
0101000020E6100000A845E4BEECCE52C0A80C3BDD50FB4340,0101000020110F00005748955FA2F25FC122CDF176B48A5241,CHERRY ST,Philadelphia, PA,39.963405279,-75.233199809,6,2100,N/S,39.96340527900003,-75.23319980899998
0101000020E6100000C0B1E84F7BCE52C090D6E237EBFC4340,0101000020110F00002BE6F2B1E1F15FC1BE4A1A377B8C5241,WARREN ST,Philadelphia, PA,39.975928293,-75.226276376,3,3600,N/S,39.97592829300004,-75.22627637599999
0101000020E6100000ECDD841A9CCA52C050208B58F7FC4340,0101000020110F0000B85713074EEB5FC190C7FAA7888C5241,GRATZ ST,Philadelphia, PA,39.9762983970001,-75.165777807,9,2000,W/S,39.97629839700005,-75.16577780699998
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,1,2100,S/S,39.95618577300007,-75.22881659199999
0101000020E6100000503C1255B6CA52C098A5E995ADF84340,0101000020110F0000EC0D6B947AEB5FC10014F74EC8875241,KENILWORTH ST,Philadelphia, PA,39.9427974120001,-75.1673786809999,7,100,B/S,39.94279741200006,-75.16737868099995
0101000020E610000024EF56753AC952C0F0017E8372F84340,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,S 18TH ST,Philadelphia, PA,39.940994679,-75.144193015,1,500,B/S,39.94099467900003,-75.14419301499998
0101000020E61000000436B137A6CA52C04043E064B5FB4340,0101000020110F00000FFC0B355FEB5FC13388F9DC238B5241,NORTH ST,Philadelphia, PA,39.966473207,-75.166395114,6,1500,N/S,39.966473207000035,-75.16639511399995
0101000020E610000038CA98EDF0C852C058D7E32381FB4340,0101000020110F000067BC566D78E85FC13EC096F5E98A5241,N HANCOCK ST,Philadelphia, PA,39.9648785460001,-75.1397050849999,10,1100,S/S,39.96487854600008,-75.13970508499995
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,24,1100,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,SOUTH ST AKA SCHYULKILL,Philadelphia, PA,39.952283116,-75.1624456449999,1,2700,S/S,39.95228311600005,-75.16244564499993
0101000020E6100000E8D55B5EB4CB52C008EC3E2871F74340,0101000020110F0000064F00162AED5FC1D089D5CE69865241,GREENWICH ST,Philadelphia, PA,39.933140784,-75.182883825,33,400,N/S,39.933140784000045,-75.18288382499998
0101000020E6100000C4C686E5C4CE52C090C049B453F94340,0101000020110F0000EFAA89AF5EF25FC17FFA875580885241,BALTIMORE AVE,Philadelphia, PA,39.947866951,-75.2307676139999,2,4200,S/S,39.94786695100004,-75.23076761399994
0101000020E6100000B8BF7ADCF7CE52C0382666582DFB4340,0101000020110F00003EB11941B5F25FC1A4215B1B8D8A5241,N FRAZIER ST,Philadelphia, PA,39.9623213290001,-75.23387825,3,99,E/S,39.962321329000076,-75.23387824999998
0101000020E61000009467AC9DCBCA52C0A0833106FCF54340,0101000020110F0000E3D66ABB9EEB5FC19A6F7F8FCC845241,S CLARION ST,Philadelphia, PA,39.9217536680001,-75.168677729,23,1100,W/S,39.921753668000065,-75.16867772899997
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,N 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,17,1600,B/S,39.94099444100004,-75.14419145499994
0101000020E6100000A88641BCD5CA52C0286484B00DFE4340,0101000020110F0000424CC8EBAFEB5FC1DDB2C129BD8D5241,NORRIS ST,Philadelphia, PA,39.9847927710001,-75.169295372,9,1500,N/S,39.98479277100006,-75.16929537199997
0101000020E6100000B08A1A267CCD52C0A8A6BBBDF40A4440,0101000020110F00004D104A4630F05FC1412D07170D9C5241,BETHLEHEM PIKE,Philadelphia, PA,40.085593907,-75.2107024439999,21,100,E/S,40.08559390700003,-75.21070244399993
0101000020E6100000EC1E2434D7CA52C018D504B91AF64340,0101000020110F00002EDA426AB2EB5FC1D68C898EEE845241,S WATTS ST,Philadelphia, PA,39.9226905130001,-75.16938499,24,1800,E/S,39.92269051300008,-75.16938498999997
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,CARPENTERST,Philadelphia, PA,39.952283116,-75.1624456449999,22,700,B/S,39.95228311600005,-75.16244564499993
0101000020E6100000ECEAD32C5BCC52C0903DD65422FB4340,0101000020110F00009627716C45EE5FC1073D16E7808A5241,HAMILTON ST,Philadelphia, PA,39.9619852110001,-75.1930648869999,3,3300,B/S,39.96198521100007,-75.19306488699993
0101000020E61000003C8BB473ABCF52C02896693BF3F84340,0101000020110F000023D2A54EE6F35FC118FAFE7515885241,WHARTON,Philadelphia, PA,39.944922854,-75.2448395979999,23,1200,B/S,39.944922854000026,-75.24483959799994
0101000020E61000001C5ECBBC59CB52C068AB5D43CBF44340,0101000020110F00006E38CF2390EC5FC1E33128167B835241,PACKER AVE,Philadelphia, PA,39.9124530990001,-75.177352141,28,1500,N/S,39.91245309900006,-75.17735214099997
0101000020E610000030BCF19F82C852C0D0118B482FFC4340,0101000020110F0000782CD810BDE75FC10FD3E9EFAA8B5241,N CREASE ST,Philadelphia, PA,39.970192974,-75.1329727039999,25,1300,W/S,39.97019297400004,-75.13297270399994
0101000020E6100000A0696C893EC952C008211ECB73F84340,0101000020110F00006076D740FCE85FC143AD294A88875241,S 44TH ST,Philadelphia, PA,39.9410337350001,-75.1444419439999,2,400,B/S,39.941033735000076,-75.14444194399994
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,N 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,6,300,B/S,39.94104820200005,-75.14418322199998
0101000020E6100000C0EE2C5B3AC952C0689A817B72F84340,0101000020110F00007BF3EA26F5E85FC141AA65D686875241,N 10TH ST,Philadelphia, PA,39.940993727,-75.144186777,11,6000,B/S,39.940993727000034,-75.14418677699996
0101000020E6100000EC9A326597C952C09077CF6DC1004440,0101000020110F0000DBA5393093E95FC1F7A4CE07BC905241,TIOGA ST,Philadelphia, PA,40.0059029830001,-75.149865436,13,1200,B/S,40.005902983000055,-75.14986543599997
0101000020E61000000C0D2626B1CE52C010992C3A8EFA4340,0101000020110F0000B34478243DF25FC1B12985CCDC895241,WALNUT ST,Philadelphia, PA,39.9574654310001,-75.229562318,2,5700,B/S,39.95746543100006,-75.22956231799998
0101000020E610000014BDB62BF2CD52C0282C6CFE86FB4340,0101000020110F00008D8025BFF8F05FC1A0702272F08A5241,ASPEN ST,Philadelphia, PA,39.965057185,-75.21790593,17,2500,B/S,39.965057185000035,-75.21790592999997
0101000020E6100000E04302A689C452C050A5456EA7064440,0101000020110F00005A2A13A1FDE05FC1122793DA46975241,WILLINGTON ST,Philadelphia, PA,40.0519845810001,-75.070901396,17,1700,W/S,40.051984581000056,-75.07090139599995
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,0101000020110F000032DDE9E77EEB5FC1282A240781845241,CAMAC ST,Philadelphia, PA,39.919672146,-75.167534131,4,300,W/S,39.91967214600004,-75.16753413099997
0101000020E610000014BDB62BF2CD52C0282C6CFE86FB4340,0101000020110F00008D8025BFF8F05FC1A0702272F08A5241,ASPEN ST,Philadelphia, PA,39.965057185,-75.21790593,17,2300,B/S,39.965057185000035,-75.21790592999997
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,S 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,22,700,B/S,39.94104720000007,-75.14417665499997
0101000020E6100000684E68D675C952C0E8B7BC9A45F84340,0101000020110F0000EF4BE72F5AE95FC1ED451D2055875241,MONROE ST,Philadelphia, PA,39.9396241590001,-75.147817232,7,400,B/S,39.93962415900006,-75.14781723199997
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,S 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,28,3400,E/S,39.94099491700007,-75.14419457499997
0101000020E610000034F7FAD43DC952C0983CCB84C3F94340,0101000020110F00008F3E570EFBE85FC12E2D9F35FC885241,N AMERICAN ST,Philadelphia, PA,39.9512792580001,-75.144398923,10,600,W/S,39.951279258000056,-75.14439892299998
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,700,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000444A966D29CF52C0409E6C56BFF94340,0101000020110F0000FC93D37209F35FC191A8C493F7885241,PEMBERTON ST,Philadelphia, PA,39.9511516600001,-75.2369035689999,1,1800,N/S,39.95115166000005,-75.23690356899994
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,N 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,6,200,W/S,39.94104745100003,-75.14417829699994
0101000020E61000007CEB506E77CD52C0406591CDE5084440,0101000020110F00004D95BD4228F05FC1B9C2C537C4995241,W GRAVERS LN,Philadelphia, PA,40.069513031,-75.2104144849999,21,99,S/S,40.06951303100004,-75.21041448499994
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,900,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,N 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,6,400,W/S,39.94099491700007,-75.14419457499997
0101000020E610000054C68B27F0CA52C0D0EB2D8A03F64340,0101000020110F0000EE3EE9CBDCEB5FC144E826E2D4845241,S ROSEWOOD ST,Philadelphia, PA,39.921983025,-75.1709078659999,27,2600,E/S,39.92198302500003,-75.17090786599994
0101000020E61000009467AC9DCBCA52C0A0833106FCF54340,0101000020110F0000E3D66ABB9EEB5FC19A6F7F8FCC845241,S CLARION ST,Philadelphia, PA,39.9217536680001,-75.168677729,23,1600,W/S,39.921753668000065,-75.16867772899997
0101000020E610000048E68BCFFACD52C0D0325313AAFB4340,0101000020110F0000FAB52A6C07F15FC1F8021852178B5241,BROWN ST,Philadelphia, PA,39.9661277920001,-75.218433272,10,1000,N/S,39.966127792000066,-75.21843327199997
0101000020E61000009496D39621CB52C0E87BF490ADF84340,0101000020110F00006BB62DC430EC5FC1FF277949C8875241,FITZWATER ST,Philadelphia, PA,39.9427968210001,-75.17392512,22,1300,N/S,39.94279682100006,-75.17392511999998
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,S ISEMINGER ST,Philadelphia, PA,39.920069761,-75.167915008,24,1900,W/S,39.920069761000036,-75.16791500799997
0101000020E6100000EC8F67FF72CB52C050BD3CD756F64340,0101000020110F0000D35BFF0BBBEC5FC158EA5A2231855241,S OPAL ST,Philadelphia, PA,39.92452517,-75.178893901,26,1500,W/S,39.92452517000004,-75.17889390099998
0101000020E6100000D032400C6ECB52C08040E4BD02F84340,0101000020110F000001FC9BA3B2EC5FC16AB0FF0F0B875241,FEDERAL ST,Philadelphia, PA,39.9375836720001,-75.1785917879999,23,1000,B/S,39.93758367200007,-75.17859178799995
0101000020E610000008E58C473AC952C08872867572F84340,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,S 04TH ST,Philadelphia, PA,39.9409930140001,-75.144182098,5,300,W/S,39.94099301400007,-75.14418209799999
0101000020E610000050DD26533AC952C018CB944674F84340,0101000020110F0000E2E84919F5E85FC1EB3AEDD288875241,S 23RD ST,Philadelphia, PA,39.9410484530001,-75.144184864,1,200,E/S,39.941048453000064,-75.14418486399995
0101000020E61000000436B137A6CA52C04043E064B5FB4340,0101000020110F00000FFC0B355FEB5FC13388F9DC238B5241,NORTH ST,Philadelphia, PA,39.966473207,-75.166395114,6,1900,N/S,39.966473207000035,-75.16639511399995
0101000020E61000004CB9A3AE3EC952C0E0352ED773F84340,0101000020110F00002A8F0E80FCE85FC16B6D865788875241,S 46TH ST,Philadelphia, PA,39.941035173,-75.1444508169999,2,1000,B/S,39.941035173000046,-75.14445081699995
0101000020E610000038E5A1543AC952C048A6847972F84340,0101000020110F000057BBCD1BF5E85FC141E231D486875241,S 08TH ST,Philadelphia, PA,39.94099349,-75.144185217,22,600,B/S,39.94099349000004,-75.14418521699997
0101000020E610000084F7961EBFCA52C050C48ED8C4F54340,0101000020110F0000D0A1738189EB5FC1725FC0748F845241,S ISEMINGER ST,Philadelphia, PA,39.920069761,-75.167915008,23,1500,W/S,39.920069761000036,-75.16791500799997
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,23,1300,B/S,39.93126308700005,-75.18419686199996
0101000020E6100000B83E4B0E3AC952C0C858913174F84340,0101000020110F0000C79F53A4F4E85FC19345A6BB88875241,N 03RD ST,Philadelphia, PA,39.9410459480001,-75.144168447,10,399,E/S,39.94104594800007,-75.14416844699997
0101000020E61000001007FB6FD8C852C0A82AD60B26014440,0101000020110F0000F9C2C3D34EE85FC1E05866982B915241,RISING SUN AVE,Philadelphia, PA,40.008973579,-75.1382102919999,13,1200,S/S,40.00897357900004,-75.13821029199994
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,1,1600,N/S,39.954024340000046,-75.23027049599995
0101000020E61000003844BB8EC1CF52C018033B3636FB4340,0101000020110F0000CCC312DB0BF45FC1A82F7FEE968A5241,MARKET ST,Philadelphia, PA,39.962591914,-75.246188815,3,5700,B/S,39.96259191400003,-75.24618881499998
0101000020E6100000488CDFC016CE52C0909CDCF4C9FB4340,0101000020110F000074E9CFE236F15FC1C29B3AA63A8B5241,PARRISH ST,Philadelphia, PA,39.967100723,-75.220138758,17,2600,B/S,39.967100723000044,-75.22013875799996
0101000020E61000000CF90B963AC952C06083798D72F84340,0101000020110F000026A1EA8AF5E85FC1181B4DEA86875241,N 28TH ST,Philadelphia, PA,39.9409958690001,-75.1442008129999,17,1600,W/S,39.94099586900006,-75.14420081299994
0101000020E61000000CA1A38586CE52C0A8D904D180FD4340,0101000020110F00004A7079BCF4F15FC17740EF04218D5241,N LINDENWOOD ST,Philadelphia, PA,39.9804936670001,-75.226960573,3,99,E/S,39.980493667000076,-75.22696057299999
0101000020E6100000909E7887C1CB52C0B8F0703383F74340,0101000020110F0000E917C77040ED5FC19A3912CB7D865241,DICKINSON,Philadelphia, PA,39.9336914350001,-75.183687084,23,1300,B/S,39.93369143500007,-75.18368708399998
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,1,2000,S/S,39.945855692000066,-75.17471648699996
0101000020E610000028FD91DD3DC952C0087940BD7F054440,0101000020110F0000B481EE1CFBE85FC122052CCCFE955241,NEDRO,Philadelphia, PA,40.0429607930001,-75.144400971,14,1400,B/S,40.04296079300008,-75.14440097099998
0101000020E61000005C412D153AC952C0785DAC3374F84340,0101000020110F0000719304B0F4E85FC1605BFBBD88875241,S 05TH ST,Philadelphia, PA,39.941046199,-75.144170088,7,800,B/S,39.94104619900003,-75.14417008799995
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,S 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,1,500,W/S,39.94099491700007,-75.14419457499997
0101000020E6100000E0D1195A15CC52C078187ED0B0014440,0101000020110F0000096A6BD2CEED5FC180EE5F78C5915241,AINSLIE ST,Philadelphia, PA,40.0132084480001,-75.18880322,8,3500,N/S,40.01320844800006,-75.18880321999995
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,-75.2447584289999,26,2600,B/S,39.947247762000075,-75.24475842899994
0101000020E6100000A0AF7E3E3AC952C0B8E2454074F84340,0101000020110F00000C6833F6F4E85FC16A5AF0CB88875241,S 17TH ST,Philadelphia, PA,39.9410477010001,-75.144179939,1,500,B/S,39.94104770100006,-75.14417993899997
0101000020E610000068FE411FAACF52C0F07F276A3FF94340,0101000020110F0000180C5D0CE4F35FC1C71D4DDB69885241,ELLSWORTH ST,Philadelphia, PA,39.9472477620001,-75.2447584289999,23,1100,B/S,39.947247762000075,-75.24475842899994
0101000020E6100000F89561EBB8CE52C0F8B17ADB1A044440,0101000020110F000021A861574AF25FC152AA3DE972945241,SMICK ST,Philadelphia, PA,40.0320696210001,-75.230036588,15,4500,W/S,40.03206962100006,-75.23003658799996
0101000020E61000006882915FCBCA52C0104E9975E8F14340,0101000020110F00004DF7EC519EEB5FC1797B832B49805241,WARNOCK ST,Philadelphia, PA,39.889906597,-75.168662922,22,799,E/S,39.88990659700005,-75.16866292199995
0101000020E610000068E5B6613AC952C050B4807D72F84340,0101000020110F0000B7580632F5E85FC141D39BD886875241,N 12TH ST,Philadelphia, PA,39.9409939650001,-75.144188336,11,6000,B/S,39.940993965000075,-75.14418833599996
